trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters
TRP-03484,2023-12-20,2023-12-21,cancelled,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.69,94.8,1.4,,
TRP-03485,2023-12-21,2023-12-21,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,26.72,111.3,0.9,8670.64,41.87
TRP-03486,2023-12-21,2023-12-21,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.67,100.7,1.6,6415.1868,39.13
TRP-03487,2023-12-21,2023-12-21,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,24.71,100.9,1.2,8018.395,39.23
TRP-03488,2023-12-22,2023-12-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.54,98.1,0.8,6121.3416,46.83
TRP-03489,2023-12-22,2023-12-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,27.79,111.1,1.2,7226.5116,46.19
TRP-03490,2023-12-22,2023-12-23,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,20.56,82.3,0.5,12680.7912,90.8
TRP-03491,2023-12-23,2023-12-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,23.0,100.0,0.3,13522.62,81.62
TRP-03492,2023-12-25,2023-12-26,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.94,91.8,0.9,13719.9552,90.63
TRP-03493,2023-12-26,2023-12-27,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,17.24,71.8,9.2,17088.288,147.06
TRP-03494,2023-12-26,2023-12-27,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.91,91.7,1.0,20761.9584,172.15
TRP-03495,2023-12-27,2023-12-28,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.05,88.2,6.8,12964.077,89.72
TRP-03496,2023-12-27,2023-12-27,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,26.3,105.2,0.5,8534.35,43.04
TRP-03497,2023-12-28,2023-12-29,delayed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.67,94.4,8.4,7356.415,41.87
TRP-03498,2023-12-29,2023-12-29,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.45,87.0,1.4,5695.734,44.33
TRP-03499,2023-12-29,2023-12-29,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.66,102.7,1.6,6672.6264,48.14
TRP-03500,2023-12-30,2023-12-30,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.66,88.4,1.8,7258.6992,34.98
TRP-03501,2023-12-30,2023-12-31,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.25,94.7,0.7,13081.665,82.61
TRP-03502,2023-12-31,2023-12-31,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,16.73,68.3,0.8,5922.42,39.23
TRP-03503,2023-12-31,2023-12-31,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.65,92.4,0.8,7349.925,39.23
TRP-03504,2024-01-01,2024-01-02,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.94,97.6,0.2,13964.9544,89.66
TRP-03505,2024-01-01,2024-01-02,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.61,90.4,1.6,19529.6136,172.15
TRP-03506,2024-01-01,2024-01-01,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.78,103.1,1.7,8456.8712,43.04
TRP-03507,2024-01-01,2024-01-02,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.36,91.2,6.3,13256.3496,81.79
TRP-03508,2024-01-02,2024-01-03,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.26,92.7,1.2,13197.0636,83.8
TRP-03509,2024-01-03,2024-01-04,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.05,98.1,1.2,13665.423,82.61
TRP-03510,2024-01-03,2024-01-03,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,23.98,99.9,0.2,6520.6416,44.97
TRP-03511,2024-01-05,2024-01-05,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,19.46,88.5,1.6,6475.5096,43.38
TRP-03512,2024-01-05,2024-01-06,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.63,94.0,0.9,13340.7351,88.58
TRP-03513,2024-01-05,2024-01-05,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.1,90.2,1.0,6009.432,39.13
TRP-03514,2024-01-06,2024-01-08,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.73,90.6,29.7,20000.292,152.83
TRP-03515,2024-01-07,2024-01-08,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.15,94.5,0.2,14092.794,79.15
TRP-03516,2024-01-07,2024-01-08,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.73,94.7,0.1,13475.7078,79.65
TRP-03517,2024-01-08,2024-01-09,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,15.75,71.6,1.6,10461.15,90.44
TRP-03518,2024-01-10,2024-01-10,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,23.39,101.7,0.8,7672.8556,39.15
TRP-03519,2024-01-11,2024-01-12,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,23.26,101.1,0.5,13789.9236,81.62
TRP-03520,2024-01-11,2024-01-12,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.83,95.3,1.3,14506.7508,97.38
TRP-03521,2024-01-12,2024-01-13,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.63,90.5,1.0,13416.4218,86.07
TRP-03522,2024-01-14,2024-01-15,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.46,97.8,0.9,14501.3556,86.07
TRP-03523,2024-01-15,2024-01-15,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,19.04,82.8,0.5,6335.7504,39.15
TRP-03524,2024-01-15,2024-01-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.73,96.4,0.3,12850.9416,83.77
TRP-03525,2024-01-15,2024-01-16,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.53,91.9,0.6,19460.5128,156.93
TRP-03526,2024-01-17,2024-01-18,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.63,87.8,1.3,12723.9651,89.66
TRP-03527,2024-01-17,2024-01-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.55,87.9,1.2,13359.276,81.79
TRP-03528,2024-01-18,2024-01-19,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.23,98.9,1.1,13772.1378,105.2
TRP-03529,2024-01-20,2024-01-20,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,25.04,100.2,0.8,8214.1216,41.29
TRP-03530,2024-01-21,2024-01-22,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,17.86,72.9,1.1,17365.6352,156.93
TRP-03531,2024-01-22,2024-01-23,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,18.96,88.2,1.5,11693.9592,90.92
TRP-03532,2024-01-22,2024-01-22,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.09,106.5,0.3,8558.5636,34.98
TRP-03533,2024-01-22,2024-01-23,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.57,98.3,0.6,21222.5832,192.96
TRP-03534,2024-01-22,2024-01-23,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.94,95.6,0.3,19814.6544,152.83
TRP-03535,2024-01-22,2024-01-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.25,90.8,0.6,6050.22,51.72
TRP-03536,2024-01-24,2024-01-25,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.66,92.5,0.5,13794.5016,79.15
TRP-03537,2024-01-25,2024-01-26,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.74,90.6,0.3,13408.5798,86.45
TRP-03538,2024-01-26,2024-01-27,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,19.48,84.7,0.6,12076.0416,81.62
TRP-03539,2024-01-26,2024-01-27,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.24,98.9,1.7,20073.7824,201.85
TRP-03540,2024-01-27,2024-01-27,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,22.93,99.7,0.7,6235.1256,43.79
TRP-03541,2024-01-27,2024-01-28,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.14,90.4,0.7,13477.9464,104.62
TRP-03542,2024-01-28,2024-01-29,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.56,94.3,1.4,13967.7816,100.57
TRP-03543,2024-01-28,2024-01-28,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,17.73,73.9,1.0,5078.5812,42.74
TRP-03544,2024-01-28,2024-01-29,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,18.79,76.7,0.9,11648.2968,96.39
TRP-03545,2024-01-28,2024-01-29,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.5,95.9,1.6,14305.86,104.62
TRP-03546,2024-01-29,2024-01-31,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.86,89.2,38.3,6261.5784,55.57
TRP-03547,2024-01-29,2024-01-30,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,17.31,73.7,0.2,11323.3365,114.18
TRP-03548,2024-01-29,2024-01-30,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.69,92.6,0.5,19598.7144,184.94
TRP-03549,2024-01-31,2024-02-01,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.91,90.9,0.4,12962.5272,81.62
TRP-03550,2024-01-31,2024-01-31,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.9,99.6,0.3,8168.196,41.29
TRP-03551,2024-02-01,2024-02-02,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,21.07,98.0,0.6,13061.7144,83.77
TRP-03552,2024-02-01,2024-02-02,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-05,Ігор Шевченко,0.13,20.55,87.5,23.8,18914.22,201.85
TRP-03553,2024-02-02,2024-02-02,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.54,95.5,1.6,5883.4776,44.95
TRP-03554,2024-02-02,2024-02-03,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.81,93.1,1.5,19702.3656,198.69
