trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters,fuel_cost_uah,batches_used,gross_profit_uah,gross_margin_pct
TRP-04694,2024-09-15,2024-09-17,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.33,93.0,0.1,26921.9412,169.95,9721.14,FB-016,17200.8012,63.9
TRP-04695,2024-09-16,2024-09-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,15.68,71.3,1.7,1834.56,18.41,1053.05,FB-016,781.51,42.6
TRP-04696,2024-09-16,2024-09-16,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.32,88.3,1.3,6600.3424,37.74,2158.73,FB-016,4441.6124,67.3
TRP-04697,2024-09-16,2024-09-18,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.08,87.3,1.0,24086.3616,155.01,8866.57,FB-016,15219.7916,63.2
TRP-04698,2024-09-16,2024-09-16,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,23.19,107.8,0.7,7359.8103,41.52,2374.94,FB-016,4984.8703000000005,67.7
TRP-04699,2024-09-16,2024-09-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,22.97,106.8,1.7,2532.2128,14.49,828.83,FB-016,1703.3827999999999,67.3
TRP-04700,2024-09-16,2024-09-17,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.02,87.6,1.2,21331.096,155.26,8880.87,FB-016,12450.226,58.4
TRP-04701,2024-09-16,2024-09-17,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,17.23,71.8,1.1,8075.0118,70.39,4026.31,FB-016,4048.7018000000003,50.1
TRP-04702,2024-09-16,2024-09-17,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,19.02,77.6,1.0,13203.684,72.68,4157.3,FB-016,9046.383999999998,68.5
TRP-04703,2024-09-16,2024-09-16,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.81,97.0,0.0,7239.2097,54.22,3101.38,FB-016,4137.8297,57.2
TRP-04704,2024-09-16,2024-09-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,25.22,105.1,1.6,2780.2528,20.38,1165.74,FB-016,1614.5128000000002,58.1
TRP-04705,2024-09-16,2024-09-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.94,99.8,0.2,16503.7956,83.32,4765.9,FB-016,11737.895600000002,71.1
TRP-04706,2024-09-16,2024-09-17,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,20.66,84.3,1.7,8400.356,75.28,4306.02,FB-016,4094.3359999999993,48.7
TRP-04707,2024-09-17,2024-09-19,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.44,92.9,0.8,24518.1888,216.61,12390.09,FB-016,12128.0988,49.5
TRP-04708,2024-09-17,2024-09-17,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.45,81.2,1.6,2041.65,14.49,828.83,FB-016,1212.8200000000002,59.4
TRP-04709,2024-09-17,2024-09-18,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.3,97.1,4.4,15418.542,80.92,4628.62,FB-016,10789.921999999999,70.0
TRP-04710,2024-09-17,2024-09-17,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,25.02,104.2,5.3,5520.4128,36.84,2107.25,FB-016,3413.1628,61.8
TRP-04711,2024-09-17,2024-09-17,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,25.1,104.6,1.5,5538.064,43.89,2510.51,FB-016,3027.554,54.7
TRP-04712,2024-09-17,2024-09-19,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,17.6,71.9,1.7,24558.336,215.28,12314.02,FB-016,12244.315999999999,49.9
TRP-04713,2024-09-18,2024-09-19,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.51,97.8,1.7,13863.6252,87.07,4980.4,FB-016,8883.2252,64.1
TRP-04714,2024-09-18,2024-09-19,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.15,89.1,0.5,7786.39,59.63,3410.84,FB-016,4375.55,56.2
TRP-04715,2024-09-18,2024-09-18,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,28.05,116.9,1.6,3092.232,17.1,978.12,FB-016,2114.112,68.4
TRP-04716,2024-09-18,2024-09-19,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,26.35,107.5,8.3,5813.864,39.4,2253.68,FB-016,3560.1839999999997,61.2
TRP-04717,2024-09-19,2024-09-19,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.17,79.0,0.8,5901.9794,37.74,2158.73,FB-016,3743.2494,63.4
TRP-04718,2024-09-19,2024-09-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.16,94.5,0.6,27922.6224,166.59,9528.95,FB-016,18393.6724,65.9
TRP-04719,2024-09-19,2024-09-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.75,88.3,1.0,24890.04,213.61,12218.49,FB-016,12671.550000000001,50.9
TRP-04720,2024-09-19,2024-09-21,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.08,88.3,28.9,21885.696,180.77,10340.04,FB-016,11545.655999999999,52.8
TRP-04721,2024-09-19,2024-09-20,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,20.09,83.7,8.0,4927.6752,31.1,1778.92,FB-016,3148.7551999999996,63.9
TRP-04722,2024-09-19,2024-09-20,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.15,94.5,1.3,9165.085,75.28,4306.02,FB-016,4859.064999999999,53.0
TRP-04723,2024-09-19,2024-09-19,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.66,96.6,1.3,7508.9742,52.41,2997.85,FB-016,4511.1242,60.1
TRP-04724,2024-09-20,2024-09-22,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.14,92.2,26.1,21945.168,170.76,9767.47,FB-016,12177.698000000002,55.5
TRP-04725,2024-09-21,2024-09-23,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-02,Віталій Бондаренко,0.12,22.3,91.0,26.9,22103.76,128.48,7349.06,FB-016,14754.699999999997,66.8
TRP-04726,2024-09-21,2024-09-21,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.62,90.5,0.8,4990.8768,49.51,2831.97,FB-016,2158.9068,43.3
TRP-04727,2024-09-21,2024-09-22,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.32,93.0,0.6,14770.0368,68.31,3907.33,FB-016,10862.7068,73.5
TRP-04728,2024-09-21,2024-09-22,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.4,91.4,0.8,8868.16,75.28,4306.02,FB-016,4562.139999999999,51.4
TRP-04729,2024-09-21,2024-09-21,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,20.76,84.7,1.4,2234.6064,18.29,1046.19,FB-016,1188.4164,53.2
TRP-04730,2024-09-21,2024-09-21,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,27.98,114.2,1.0,6173.5072,65.92,3770.62,FB-016,2402.8872,38.9
TRP-04731,2024-09-21,2024-09-21,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,18.7,76.3,0.7,4586.736,65.92,3770.62,FB-016,816.116,17.8
TRP-04732,2024-09-21,2024-09-23,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.47,87.6,38.8,25753.6944,360.2,20603.44,FB-016,5150.254400000002,20.0
TRP-04733,2024-09-22,2024-09-24,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.66,86.1,32.9,8400.356,70.39,4026.31,FB-016,4374.046,52.1
TRP-04734,2024-09-22,2024-09-22,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.67,77.8,0.4,6064.3894,56.49,3231.23,FB-016,2833.1594,46.7
TRP-04735,2024-09-22,2024-09-22,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.48,93.7,1.7,2478.1952,19.72,1127.98,FB-016,1350.2152,54.5
TRP-04736,2024-09-22,2024-09-22,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.52,91.9,0.8,4968.8128,44.16,2525.95,FB-016,2442.8628,49.2
TRP-04737,2024-09-22,2024-09-23,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,17.25,71.9,8.4,12603.195,89.0,5090.8,FB-016,7512.3949999999995,59.6
TRP-04738,2024-09-22,2024-09-24,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,20.92,87.2,1.8,25093.9584,221.41,12664.65,FB-016,12429.3084,49.5
TRP-04739,2024-09-22,2024-09-22,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.94,89.5,1.0,5381.4432,65.92,3770.62,FB-016,1610.8231999999998,29.9
TRP-04740,2024-09-22,2024-09-23,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,23.75,95.0,0.2,16043.3625,109.64,6271.41,FB-016,9771.9525,60.9
TRP-04741,2024-09-23,2024-09-23,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-03,DAF,CF 85,21.5,2017,DRV-06,Микола Ткаченко,0.12,19.94,92.7,1.0,6476.9108,41.52,2374.94,FB-016,4101.970799999999,63.3
TRP-04742,2024-09-23,2024-09-23,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,26.36,109.8,0.3,5816.0704,42.47,2429.28,FB-016,3386.7903999999994,58.2
TRP-04743,2024-09-23,2024-09-24,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.41,76.7,1.4,18682.468,178.96,10236.51,FB-016,8445.958,45.2
TRP-04744,2024-09-23,2024-09-24,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.33,91.2,15.2,8840.447,84.37,4825.96,FB-016,4014.487,45.4
TRP-04745,2024-09-23,2024-09-23,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-11,Тарас Гончар,0.13,26.91,107.6,0.4,2966.5584,19.92,1139.42,FB-016,1827.1383999999998,61.6
TRP-04746,2024-09-24,2024-09-25,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.69,96.2,1.7,13335.1188,68.54,3920.49,FB-016,9414.6288,70.6
TRP-04747,2024-09-24,2024-09-24,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-05,Scania,R450,24.5,2018,DRV-11,Тарас Гончар,0.13,25.45,103.9,1.4,8077.0665,58.75,3360.5,FB-016,4716.5665,58.4
TRP-04748,2024-09-24,2024-09-24,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,19.23,76.9,1.5,6246.2886,65.87,3767.76,FB-016,2478.5285999999996,39.7
TRP-04749,2024-09-24,2024-09-24,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.5,102.0,0.0,5626.32,49.51,2831.97,FB-016,2794.35,49.7
TRP-04750,2024-09-24,2024-09-25,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,19.45,77.8,1.3,19737.86,158.35,9057.62,FB-016,10680.24,54.1
TRP-04751,2024-09-24,2024-09-24,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.21,92.8,0.5,2558.6704,17.45,998.14,FB-016,1560.5304,61.0
TRP-04752,2024-09-24,2024-09-24,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.28,95.0,1.4,2566.3872,30.61,1750.89,FB-016,815.4972,31.8
TRP-04753,2024-09-24,2024-09-24,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.74,96.9,0.1,2617.0976,30.61,1750.89,FB-016,866.2076,33.1
TRP-04754,2024-09-25,2024-09-25,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,23.56,102.4,1.4,7477.2372,60.05,3434.86,FB-016,4042.3771999999994,54.1
TRP-04755,2024-09-25,2024-09-25,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-04,Андрій Савченко,0.13,16.81,78.2,1.5,1966.77,14.49,828.83,FB-016,1137.94,57.9
TRP-04756,2024-09-25,2024-09-26,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.39,94.8,0.5,13141.7628,68.54,3920.49,FB-016,9221.2728,70.2
TRP-04757,2024-09-25,2024-09-26,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.14,90.0,16.1,8595.524,74.69,4272.27,FB-016,4323.253999999999,50.3
TRP-04758,2024-09-25,2024-09-26,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.0,93.6,1.2,21806.4,164.74,9423.13,FB-016,12383.270000000002,56.8
TRP-04759,2024-09-25,2024-09-26,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.94,95.7,1.3,15842.0556,94.21,5388.81,FB-016,10453.245599999998,66.0
